fpr,tpr
0.03853737228894067,0.052688657930411206
0.038716615880982255,0.05277903298689562
0.038716615880982255,0.05295978309986444
0.03889585947302384,0.05295978309986444
0.03889585947302384,0.05305015815634885
0.039075103065065425,0.053140533212833255
0.039075103065065425,0.0535020334387709
0.03925434665710701,0.05359240849525531
0.03925434665710701,0.05377315860822413
0.03961283384119018,0.05395390872119295
0.03961283384119018,0.05404428377767736
0.039792077433231765,0.05413465883416177
0.039792077433231765,0.05422503389064618
0.04032980820935651,0.054496159060099414
0.04032980820935651,0.054586534116583825
0.04068829539343968,0.05476728422955264
0.04068829539343968,0.05485765928603705
0.04104678257752285,0.05503840939900587
0.04104678257752285,0.055219159511974696
0.04122602616956444,0.05530953456845911
0.04122602616956444,0.05539990962494352
0.04140526976160602,0.05539990962494352
0.04140526976160602,0.055761409850881155
0.04212224412977236,0.0561229100768188
0.04212224412977236,0.056394035246272026
0.04230148772181395,0.05648441030275644
0.04230148772181395,0.05657478535924085
0.042839218497938696,0.05684591052869408
0.042839218497938696,0.0570266606416629
0.043197705682021866,0.05720741075463172
0.043197705682021866,0.05729778581111613
0.043556192866105035,0.05747853592408495
0.043556192866105035,0.05756891098056936
0.04373543645814662,0.057659286037053774
0.04373543645814662,0.057749661093538185
0.04409392364222979,0.05793041120650701
0.04409392364222979,0.05802078626299141
0.044273167234271375,0.05802078626299141
0.044273167234271375,0.05820153637596023
0.04445241082631296,0.058291911432444644
0.04445241082631296,0.058382286488929055
0.044631654418354545,0.05847266154541347
0.044631654418354545,0.05856303660189788
0.044990141602437715,0.0587437867148667
0.044990141602437715,0.05910528694080434
0.0451693851944793,0.05919566199728875
0.0451693851944793,0.05937641211025757
0.045348628786520885,0.05946678716674198
0.045348628786520885,0.05955716222322639
0.04606560315468722,0.05991866244916403
0.04606560315468722,0.06009941256213285
0.0462448467467288,0.06018978761861726
0.0462448467467288,0.060280162675101674
0.04660333393081197,0.06046091278807049
0.04660333393081197,0.06064166290103931
0.04696182111489514,0.060822413014008134
0.04696182111489514,0.060912788070492545
0.0474995518910199,0.06118391323994578
0.0474995518910199,0.06127428829643018
0.04803728266714465,0.061545413465883415
0.04803728266714465,0.06199728874830547
0.048395769851227816,0.062178038861274286
0.048395769851227816,0.06235878897424311
0.0485750134432694,0.06244916403072752
0.0485750134432694,0.06262991414369634
0.049471231403477325,0.06308178942611839
0.049471231403477325,0.06317216448260281
0.049829718587560495,0.06335291459557162
0.049829718587560495,0.06344328965205603
0.05036744936368525,0.06371441482150926
0.05036744936368525,0.06380478987799368
0.050546692955726835,0.06389516493447808
