bin_left,bin_right,mean_pred,empirical_pos_rate,count
0.1,0.2,0.16563083231449127,0.5137614678899083,109
0.2,0.30000000000000004,0.2718527019023895,0.6564344746162928,847
0.30000000000000004,0.4,0.3591313362121582,0.6459651898734177,2528
0.4,0.5,0.4441651403903961,0.6279728199320498,1766
0.5,0.6000000000000001,0.5497451424598694,0.6631316281971303,1603
0.6000000000000001,0.7000000000000001,0.6506747603416443,0.6627756160830091,1542
0.7000000000000001,0.8,0.7487800121307373,0.6835626357711803,1381
0.8,0.9,0.8510593175888062,0.7204301075268817,1488
0.9,1.0,0.977088451385498,0.671003717472119,5380
